name,state_id,zips
Sweet Home,4,72206 72164
Horatio,4,71842
Kibler,4,72956 72921
Luxora,4,72358
Coal Hill,4,72840 72832
Mount Ida,4,71957
Parkin,4,72373
Tumbling Shoals,4,72581
Mammoth Spring,4,72554
Cotter,4,72635 72626
Foreman,4,71836
Marvell,4,72366
Dyer,4,72921 72935
Fouke,4,71837
Kirby,4,71921 71950
Bearden,4,71720
Greers Ferry,4,72067
Hackett,4,72937
Magazine,4,72943
East Camden,4,71701
Wilson,4,72395
Altheimer,4,72004
Diamond City,4,72630 72644
Guy,4,72058 72061
Stephens,4,71764
Mountain Pine,4,71956
Norphlet,4,71730 71759
Plumerville,4,72127
Hermitage,4,71647
Hardy,4,72542 72525
Knoxville,4,72845
Wickes,4,71973
Oppelo,4,72110
Bradford,4,72020
Swifton,4,72471
Higginson,4,72143 72068
Altus,4,72821 72949
Gould,4,71643
Lockesburg,4,71846
Tyronza,4,72386
Cammack Village,4,72207
Lakeview,4,72642
Quitman,4,72131
Rockport,4,72104
Natural Steps,4,72135
Madison,4,72359 72335
Amity,4,71921 71920
Gillett,4,72055
Oxford,4,72517 72565
Keiser,4,72351
Weiner,4,72479
McRae,4,72102
Caddo Valley,4,71923
Highfill,4,72734 72712
Hartford,4,72938
Huntington,4,72940
Imboden,4,72434
Mountainburg,4,72946
Black Rock,4,72415 72476
Summit,4,72687 72677
Roland,4,72135
Cherry Valley,4,72324
Pangburn,4,72121
Plainview,4,72857
Garfield,4,72732
Holland,4,72173 72032
Palestine,4,72372
Cotton Plant,4,72036
Grannis,4,71944
Fountain Lake,4,71901
Taylor,4,71861
Bonanza,4,72916
Subiaco,4,72855 72865
Hartman,4,72840
De Valls Bluff,4,72041
Turrell,4,72384
Bauxite,4,72011
Traskwood,4,72167
Magnet Cove,4,72104
Norfork,4,72658 72659
Holly Grove,4,72069
Huttig,4,71747
Bradley,4,71826
Junction City,4,71749
Avoca,4,72756
Bergman,4,72601
Strong,4,71765
Central City,4,72941
Leola,4,72084
Joiner,4,72350
Elaine,4,72389 72333
Wilmot,4,71676
Rose Bud,4,72137
Jasper,4,72641
Wilmar,4,71675
College Station,4,72206 72053
Humphrey,4,72073
Bellefonte,4,72601
Gateway,4,72732 72733
McNeil,4,71752
Sulphur Rock,4,72579
Maysville,4,72736
Hector,4,72843
Tull,4,72015
Emmet,4,71835
Lafe,4,72436 72443
Salesville,4,72653
Cushman,4,72501 72526
Caldwell,4,72326 72322 72335
Crawfordsville,4,72327
Ravenden,4,72459
Reyno,4,72462 72413
Calion,4,71724 71730
Evening Shade,4,72532
Winslow,4,72959
Belleville,4,72824
Maynard,4,72444
Mount Pleasant,4,72561
Leslie,4,72645
Portia,4,72433 72457
Yarborough Landing,4,71822
Kingsland,4,71652
Alpena,4,72611
Oak Grove,4,72638 72660
Edmondson,4,72376 72332
Grady,4,71644
Patterson,4,72123 72101
Hatfield,4,71945
Portland,4,71663
Thornton,4,71766
Damascus,4,72039
Sparkman,4,71763
Cove,4,71937
Woodson,4,72065 72206 72180
Center Ridge,4,72027
Pleasant Plains,4,72568
Havana,4,72842
Dyess,4,72330 72391
Norman,4,71960
Western Grove,4,72685
Clarkedale,4,72325 72384 72364
Cash,4,72421
Viola,4,72583
Enola,4,72047
Grubbs,4,72431 72112
Fredonia,4,72017
Wilton,4,71822 71865
Bigelow,4,72016
Emerson,4,71740
Branch,4,72928
Biggers,4,72413
Mitchellville,4,71639
Twin Groves,4,72039
Colt,4,72326
Dennard,4,72645 72629
Midland,4,72945 72937
Etowah,4,72370 72428
Menifee,4,72107
Arkansas City,4,71630
Prattsville,4,72129
Montrose,4,71658
Blevins,4,71825
Donaldson,4,71941
Wheatley,4,72392
Carthage,4,71725 72084
Lost Bridge Village,4,72732
Garner,4,72143
Poyen,4,72128
Perry,4,72125
Strawberry,4,72469
Shirley,4,72153
Humnoke,4,72072
Oil Trough,4,72564
Horseshoe Lake,4,72348
Delight,4,71940
Lead Hill,4,72644 72643
Lynn,4,72469 72440
Black Oak,4,72414
Almyra,4,72003
Knobel,4,72435
Chidester,4,71726
Perrytown,4,71801
Parkdale,4,71661
Keo,4,72083 72046
Tollette,4,71851
Denning,4,72821 72949
Harrell,4,71744 71745
Perla,4,72104
Gilmore,4,72384 72339
Widener,4,72394
Letona,4,72085 72143
Hickory Ridge,4,72347
Briarcliff,4,72653
Lexa,4,72355
Rosston,4,71858
Garland,4,71839
Concord,4,72523
Pyatt,4,72672
Scranton,4,72863
Buckner,4,71827
Campbell Station,4,72112 72473
St. Francis,4,72464 72454
Griffithville,4,72060
Pineville,4,72519 72566
Wabbaseka,4,72175
Russell,4,72010 72139
Oden,4,71961
Fisher,4,72429
Tillar,4,71670
St. Charles,4,72140
Magness,4,72562 72501 72553
Caulksville,4,72951 72855
Adona,4,72001
Pollard,4,72456
Jacksonport,4,72112
New Edinburg,4,71660
O'Kean,4,72449 72476
Fulton,4,71838
Reader,4,71857 71726
Franklin,4,72536
Friendship,4,71923
Sunset,4,72364
Greenway,4,72430
Sidney,4,72577 72521
Dell,4,72426 72315
Ratcliff,4,72951
Watson,4,71674
Winthrop,4,71866
Moro,4,72368
West Point,4,72143
Houston,4,72070
Fifty-Six,4,72533
Omaha,4,72662
Valley Springs,4,72601
Tupelo,4,72169
Washington,4,71862
Casa,4,72025
McDougal,4,72456 72441 72422
Burdette,4,72321 72358
Sedgwick,4,72476
Rondo,4,72355
Winchester,4,71677
Bassett,4,72350
Fountain Hill,4,71642
Chester,4,72934
Gillham,4,71841
Ogden,4,71853 71822
Ulm,4,72170
Louann,4,71751
Rudy,4,72921 72952
Mount Vernon,4,72111
Anthonyville,4,72376
Reed,4,71670
Staves,4,71665
Ben Lomond,4,71823 71846
Willisville,4,71770 71858
Felsenthal,4,71747
Woodlawn,4,71665
Aubrey,4,72360 72311
Okolona,4,71962
Everton,4,72633
Moorefield,4,72501
Success,4,72470
Georgetown,4,72143
Alicia,4,72410
Bodcaw,4,71858
St. Joe,4,72675
Haynes,4,72341
Peach Orchard,4,72453
Higden,4,72067
Ravenden Springs,4,72460
Blue Mountain,4,72826 72943
Allport,4,72046 72072
Jennette,4,72327
Bluff City,4,71857 71722
Banks,4,71631
Delaplaine,4,72425
Gum Springs,4,71923
St. Paul,4,72760
Rye,4,71671 71665
Daisy,4,71950
Egypt,4,72427
Antoine,4,71922
Minturn,4,72433 72445
Pindall,4,72675 72669
Big Flat,4,72617
Jericho,4,72327
Zinc,4,72601
Lonsdale,4,72087
South Lead Hill,4,72644
Springtown,4,72734
McCaskill,4,71847
Beedeville,4,72014 72101
Roe,4,72134
Beaver,4,72631
Hunter,4,72074
Datto,4,72424
Coy,4,72037 72046
Black Springs,4,71960
Amagon,4,72005
Vandervoort,4,71937 71972
Whelen Springs,4,71772 71743
Guion,4,72540 72556
Ozan,4,71855
Williford,4,72482
Fargo,4,72021
Morrison Bluff,4,72863
Sherrill,4,72152
Marie,4,72395 72370
LaGrange,4,72355 72360
Cale,4,71858
Smithville,4,72466
Weldon,4,72112
Corinth,4,72824
McNab,4,71838
Hindsville,4,72738
Nimmons,4,72461
Fourche,4,72016
Powhatan,4,72458
New Blaine,4,72851 72835
Patmos,4,71801
Oakhaven,4,71801
Waldenburg,4,72479 72475
Hensley,4,72065
Cherokee City,4,72734
Wiederkehr Village,4,72821 72949
Tinsman,4,71744
Birdsong,4,72386
Hagarville,4,72839 72846
Blue Eye,4,72660
Jerome,4,71638
Victoria,4,72370 72315
Gilbert,4,72636 72675
Scott,4,72142
Phoenix,3,85008 85009 85006 85007 85004 85083 85086 85087 85085 85383 85033 85304 85306 85308 85020 85021 85022 85023 85024 85027 85028 85029 85353 85019 85018 85013 85012 85015 85014 85017 85016 85254 85003 85044 85045 85042 85043 85040 85041 85048 85054 85037 85035 85034 85032 85031 85307 85310 85051 85050 85053 85001 85002 85005 85010 85011 85026 85030 85036 85038 85046 85060 85061 85062 85063 85064 85065 85066 85067 85068 85069 85070 85071 85072 85073 85074 85075 85076 85078 85079 85080 85082
Tucson,3,85705 85707 85706 85756 85723 85726 85724 85701 85708 85711 85748 85745 85747 85716 85714 85715 85712 85713 85710 85719 85730 85702 85703 85709 85717 85720 85721 85722 85725 85731 85732 85738 85751 85754 85775
Mesa,3,85208 85209 85201 85202 85203 85204 85205 85206 85207 85215 85213 85212 85210 85211 85214 85216 85274 85275 85277
Chandler,3,85248 85249 85226 85224 85225 85286 85246
Scottsdale,3,85259 85258 85251 85250 85257 85255 85254 85266 85262 85260 85252 85261 85267 85271
Gilbert,3,85233 85234 85297 85296 85295 85298 85236 85244 85299
Glendale,3,85301 85303 85302 85304 85306 85308 85355 85305 85307 85309 85310 85311 85312 85318
Avondale,3,85323 85392 85329
Tempe,3,85281 85282 85283 85284 85280 85285 85287
Peoria,3,85381 85383 85382 85373 85345 85342 85380 85385
Yuma,3,85365 85364 85369
Surprise,3,85361 85379 85388 85387 85374 85375 85378
Prescott Valley,3,86327 86315 86314 86312
San Tan Valley,3,85143 85140
Goodyear,3,85139 85338 85326 85340 85395
Flagstaff,3,86001 86011 86004 86002 86005
Buckeye,3,85326 85396
Casas Adobes,3,85704 85741 85742 85752
Casa Grande,3,85194 85193 85122 85130
Lake Havasu City,3,86403 86406 86404 86405
Maricopa,3,85138 85139
Sierra Vista,3,85650 85635 85613 85670 85671
Queen Creek,3,85142 85140
Sahuarita,3,85629 85614
Catalina Foothills,3,85718 85750 85715 85728
Bullhead City,3,86442 86429 86430 86439
Marana,3,85653 85741 85743 85742 85658 85652 85740
Kingman,3,86409 86401
Oro Valley,3,85755 85704 85737
Prescott,3,86305 86301 86303 86313 86302 86304
Apache Junction,3,85119 85120 85117 85178
Sun City,3,85351 85373 85372
El Mirage,3,85335
San Luis,3,85350 85349
Nogales,3,85621
Fortuna Foothills,3,85367
Drexel Heights,3,85757 85746
Florence,3,85132
Sun City West,3,85375 85376
Fountain Hills,3,85268 85269
Anthem,3,85086
Green Valley,3,85622 85614
Safford,3,85546
Somerton,3,85350
Eloy,3,85131 85194 85193 85123
Rio Rico,3,85640 85648
Douglas,3,85608 85607 85655
New River,3,85086 85087
Sierra Vista Southeast,3,85650 85615 85636
Payson,3,85541 85547
Flowing Wells,3,85705
Tanque Verde,3,85749 85748
Fort Mohave,3,86426 86427
Paradise Valley,3,85253
Sun Lakes,3,85248
New Kingman-Butler,3,86409
Globe,3,85501 85502 85532
Coolidge,3,85194 85128
Vail,3,85641 85744
Verde Village,3,86326
Chino Valley,3,86323
Cottonwood,3,86326
Tucson Estates,3,85713 85735
Valencia West,3,85757
Gold Canyon,3,85118 85119
Show Low,3,85901 85902
Arizona City,3,85193 85123
Camp Verde,3,86322
Saddlebrooke,3,85739
Sedona,3,86336 86339 86340
Picture Rocks,3,85653 85743
Winslow,3,86047
Golden Valley,3,86413
Tuba City,3,86045
Corona de Tucson,3,85641
Colorado City,3,86021
Wickenburg,3,85390 85358
Catalina,3,85739
Page,3,86040 86036
Tolleson,3,85353
Youngtown,3,85363
Snowflake,3,85937
Guadalupe,3,85283
Litchfield Park,3,85340
Village of Oak Creek,3,86351 86341
Avra Valley,3,85653
Eagar,3,85938 85925
Cave Creek,3,85087 85331 85327
South Tucson,3,85713
Kayenta,3,86033
Citrus Park,3,85355 85340
Williamson,3,86323 86305
Rincon Valley,3,85747 85641
Bisbee,3,85603
Thatcher,3,85552
Paulden,3,86323 86334
Holbrook,3,86025
Clifton,3,85533
Doney Park,3,86004
Parker,3,85344 85346
Benson,3,85602 85630
Chinle,3,86503
Three Points,3,85735 85736
Summit,3,85756
Fort Defiance,3,86504
Pinetop-Lakeside,3,85935 85929
San Carlos,3,85550
Clarkdale,3,86326 86324
Lake Montezuma,3,86335 86342
Taylor,3,85939
Whiteriver,3,85941
Red Rock,3,85131 85145 85658
Dewey-Humboldt,3,86329 86327
Carefree,3,85377
Avenue B and C,3,85364
Quartzsite,3,85346 85359
San Manuel,3,85631
Lake of the Woods,3,85929
Oracle,3,85623
Willcox,3,85643 85644
St. Johns,3,85936
Cornville,3,86325
Williams,3,86046
Superior,3,85173
Wellton,3,85356
Kachina Village,3,86001
Swift Trail Junction,3,85546
Ajo,3,85321
Black Canyon City,3,85324
Linden,3,85901
Central Heights-Midland City,3,85501
White Mountain Lake,3,85912 85901
Heber-Overgaard,3,85933 85928
Mohave Valley,3,86440
Desert Hills,3,86404
Sells,3,85634
Cordes Lakes,3,86333
Pima,3,85543
Window Rock,3,86515
Star Valley,3,85541
Whetstone,3,85616
Grand Canyon Village,3,86023
Dolan Springs,3,86441
Valle Vista,3,86401
Rio Verde,3,85263
Cibecue,3,85911
Kearny,3,85137
Gila Bend,3,85337
Springerville,3,85938
First Mesa,3,86042
Mayer,3,86333
Cienega Springs,3,85344
Sacaton,3,85147
Second Mesa,3,86043
Pine,3,85544
Miami,3,85539
Bagdad,3,86321
Huachuca City,3,85616
Scenic,3,86432
Mammoth,3,85623
Bylas,3,85530
Tonto Basin,3,85553
Peridot,3,85542
North Fork,3,85941
Joseph City,3,86032
Blackwater,3,85128
Kaibito,3,86053
Congress,3,85332
Canyon Day,3,85941
Spring Valley,3,86333
Morenci,3,85540
Pirtleville,3,85626 85607
LeChee,3,86040
Mescal,3,85602
Lukachukai,3,86507
Parks,3,86046 86018
Wagon Wheel,3,85929 85901
Pinetop Country Club,3,85935
Donovan Estates,3,85364
Salome,3,85348
Tubac,3,85640 85646
Cactus Flats,3,85546 85548
Centennial Park,3,86021 86022
Tsaile,3,86556 86507
Leupp,3,86035 86004
Beaver Dam,3,86432
Tombstone,3,85638
Peach Springs,3,86434
Fredonia,3,86022
Fort Valley,3,86001
Moenkopi,3,86045
Arivaca Junction,3,85645
Six Shooter Canyon,3,85501
St. David,3,85630
Ak-Chin Village,3,85139
Meadview,3,86444
Many Farms,3,86538 86503
Dilkon,3,86047
Claypool,3,85539
Ehrenberg,3,85334 85346
St. Michaels,3,86511
Arizona Village,3,86440
Bouse,3,85325
Hotevilla-Bacavi,3,86030
Dudleyville,3,85192
Rainbow City,3,85941
Shongopovi,3,86043
Wilhoit,3,86332
Casa Blanca,3,85121
Ganado,3,86505
Bluewater,3,85344
Mesa del Caballo,3,85541
Seven Mile,3,85941 85926
Strawberry,3,85544
Golden Shores,3,86440 86436
Hondah,3,85935 85930
Naco,3,85603 85620
Cameron,3,86020
Chilchinbito,3,86033
Komatke,3,85339
Pimaco Two,3,85602
Dennehotso,3,86535
Pinon,3,86510
Aguila,3,85320
Parker Strip,3,85344
Kykotsmovi Village,3,86039 86030
Munds Park,3,86017 86336
Cactus Forest,3,85132
Patagonia,3,85624
Houck,3,86512 86506
Whitecone,3,86031 86034
Elephant Head,3,85645
Teec Nos Pos,3,86514
Mountainaire,3,86001
Sonoita,3,85637
Duncan,3,85534
Willow Valley,3,86440
Gila Crossing,3,85339
Seligman,3,86337
Sawmill,3,86504
Miracle Valley,3,85615
Round Valley,3,85541
Yarnell,3,85362
Burnside,3,86505
Low Mountain,3,86520 86510 86034
Arivaca,3,85601
San Jose,3,85546
East Fork,3,85941
Ash Fork,3,86320
Wittmann,3,85361
York,3,85534
McNary,3,85935 85930
Walnut Creek,3,86413
Round Rock,3,86547
Vicksburg,3,85325 85348
Winslow West,3,86047
Tacna,3,85352 85347
Tees Toh,3,86047
Hayden,3,85135 85192
Sanders,3,86512
Maricopa Colony,3,85339
Stotonic Village,3,85248 85147
Upper Santan Village,3,85147
Rock Point,3,86545
Nelson,3,85653
Tusayan,3,86023
Rancho Mesa Verde,3,85350
Wellton Hills,3,85356
Queen Valley,3,85118
Santa Rosa,3,85634
El Prado Estates,3,85365
Clay Springs,3,85923
Solomon,3,85546 85551
Nazlini,3,86540
Peeples Valley,3,85362 86332
La Paz Valley,3,85346
Cedar Creek,3,85941
Stanfield,3,85172
Shonto,3,86054
Gadsden,3,85336
Red Mesa,3,86514
Brenda,3,85348
Young,3,85554
Icehouse Canyon,3,85501
Pinal,3,85501
Mesquite Creek,3,86440
Gisela,3,85541
Jerome,3,86331
Greasewood,3,86505
Fort Thomas,3,85536
Bitter Springs,3,86040 86036
Drysdale,3,85365
Dateland,3,85333 85347
Picacho,3,85141
Rough Rock,3,86503
Turkey Creek,3,85941
Sacaton Flats Village,3,85147 85128
Wheatfields,3,85501
Elfrida,3,85610
Topawa,3,85634 85639
Littlefield,3,86432
Chloride,3,86431
Wenden,3,85357
Cibola,3,85334 85328
Winkelman,3,85192
Del Muerto,3,86503
Clacks Canyon,3,86413 86409 86402
Chuichu,3,85193
So-Hi,3,86413
Tolani Lake,3,86047
Cane Beds,3,86022
Central,3,85531 85543
Kino Springs,3,85621
Lazy Y U,3,86401
Tonalea,3,86044
Steamboat,3,86505
Top-of-the-World,3,85539 85501
Bowie,3,85605
Keams Canyon,3,86034
Pisinemo,3,85634
Indian Wells,3,86031
South Komelik,3,85634
San Miguel,3,85634
Goodyear Village,3,85248 85121
Cornfields,3,86505
Dripping Springs,3,85192
Klagetoh,3,86502 86505
Valle,3,86046
Freedom Acres,3,85541
White Hills,3,86445 86441
Pinedale,3,85934
Wall Lane,3,85365
Poston,3,85371
Jeddito,3,86034
Lower Santan Village,3,85147
Oxbow Estates,3,85541
Sunizona,3,85625
Morristown,3,85342
Tonto Village,3,85541
Fort Apache,3,85926
Oljato-Monument Valley,3,84536
San Simon,3,85632
Deer Creek,3,85541
Ali Chuk,3,85321
Palominas,3,85615
Jakes Corner,3,85541
Sacate Village,3,85339 85121
East Globe,3,85550
Antares,3,86401
Vernon,3,85940
Pinion Pines,3,86401
Arlington,3,85322
McNeal,3,85617
Kohls Ranch,3,85541
Alpine,3,85920
Beaver Valley,3,85541
Why,3,85321
Sehili,3,86556 86507
Gu Oidak,3,85634
Wahak Hotrontk,3,85634
Haivana Nakya,3,85634
Maish Vaya,3,85634
Crystal Beach,3,86404
Pine Lake,3,86401
Hackberry,3,86411 86401
Tumacacori-Carmen,3,85640
Kaibab,3,86022
Washington Park,3,85541
Utting,3,85325
Christopher Creek,3,85541
Kaka,3,85321
East Verde Estates,3,85541
Woodruff,3,85942 86025
Ventana,3,85634 85321
Cowlic,3,85634
Campo Bonito,3,85623
Bryce,3,85543
Wikieup,3,85360
Moccasin,3,86022
Seba Dalkai,3,86047
Nolic,3,85634
Elgin,3,85611
Theba,3,85337
Franklin,3,85534
Rock House,3,85501
Carrizo,3,85941
Wet Camp Village,3,85121
Oak Springs,3,86511
Anegam,3,85634
Sun Valley,3,86029
Whispering Pines,3,85541
Valentine,3,86437
Katherine,3,86429
Yucca,3,86438
Flowing Springs,3,85541
Ali Molina,3,85634
Santa Cruz,3,85339
Tonopah,3,85354
Martinez Lake,3,85365
Rye,3,85541
Ali Chukson,3,85634
Haigler Creek,3,85554
Hard Rock,3,86039
Crozier,3,86437 86434
Padre Ranchitos,3,85365
Cutter,3,85550
Tat Momoli,3,85193
Oatman,3,86413 86433
Summerhaven,3,85619
Truxton,3,86411 86434
Sunwest,3,85348
Greer,3,85927
Wide Ruins,3,86502
El Capitan,3,85192 85501
Beyerville,3,85621
Amado,3,85645 85646
Wintersburg,3,85354
Alamo Lake,3,85357
Charco,3,85321
Buckshot,3,85365
Lupton,3,86508
Hunter Creek,3,85541
Dragoon,3,85609
Roosevelt,3,85545
Ko Vaya,3,85634
Sweet Water Village,3,85121
Mojave Ranch Estates,3,86440
Los Angeles,5,90291 90293 90292 91316 91311 90037 90031 90008 90004 90005 90006 90007 90001 90002 90003 90710 90089 91344 91345 91340 91342 91343 90035 90034 90036 90033 90032 90039 90247 90248 91436 91371 91605 91604 91607 91601 91602 90402 90068 90069 90062 90063 90061 90066 90067 90064 90065 91326 91324 91325 90013 90012 90011 90010 90017 90016 90015 90014 90019 90090 90095 90094 91042 91040 91411 91352 91356 90041 90042 90043 90044 90045 90046 90047 90048 90049 90018 91423 90210 91303 91304 91306 91307 90079 90071 90077 90059 91608 91606 91331 91330 91335 90026 90027 90024 90025 90023 90020 90021 90028 90029 90272 90732 90731 90230 91406 91405 91403 91402 91401 91367 91364 90038 90057 90058 90744 90501 90502 90009 90030 90050 90051 90053 90054 90055 90060 90070 90072 90074 90075 90076 90078 90080 90081 90082 90083 90084 90086 90087 90088 90093 90099 90134 90189 90213 90294 90295 90296 90733 90734 90748 91041 91043 91305 91308 91309 91313 91327 91328 91329 91333 91334 91337 91346 91353 91357 91365 91392 91393 91394 91395 91396 91404 91407 91408 91409 91410 91412 91413 91416 91426 91470 91482 91495 91496 91499 91603 91609 91610 91611 91612 91614 91615 91616 91617 91618
San Francisco,5,94130 94131 94132 94133 94134 94109 94108 94103 94102 94105 94104 94158 94127 94124 94123 94122 94121 94129 94118 94110 94112 94116 94117 94114 94115 94111 94107 94119 94120 94125 94126 94137 94139 94140 94141 94142 94143 94144 94145 94146 94147 94151 94159 94160 94161 94163 94164 94172 94177 94188
San Diego,5,92109 92108 92103 92111 92154 92110 92115 92140 92107 92106 92105 92104 92102 92071 92132 92130 92131 92134 92139 92025 92027 92147 92145 92014 92119 92117 92121 92120 92123 92122 92124 92127 92126 92129 92128 92101 92037 92173 92113 92114 92116 92038 92039 92072 92092 92093 92112 92137 92138 92142 92143 92149 92150 92152 92153 92158 92159 92160 92161 92163 92165 92166 92167 92168 92169 92170 92171 92172 92174 92175 92176 92177 92179 92182 92186 92187 92191 92192 92193 92195 92196 92197 92198 92199
Riverside,5,92508 92503 92501 92505 92504 92507 92506 92502 92513 92514 92516 92517 92521 92522
Sacramento,5,95820 95838 95832 95833 95831 95834 95835 95811 95814 95815 95816 95818 95819 95828 95821 95823 95822 95825 95824 95826 95817 94203 94204 94205 94207 94208 94209 94211 94229 94230 94232 94234 94235 94236 94237 94239 94240 94244 94245 94247 94248 94249 94250 94252 94254 94256 94257 94258 94259 94261 94262 94263 94267 94268 94269 94271 94273 94274 94277 94278 94279 94280 94282 94283 94284 94285 94287 94288 94289 94290 94291 94293 94294 94295 94296 94297 94298 94299 95812 95813 95840 95851 95852 95853 95867 95894
San Jose,5,95118 95128 95124 95125 95123 95008 95002 95117 95116 95111 95110 95113 95112 95119 95126 95127 95120 95121 95148 95133 95132 95131 95130 95136 95135 95134 95139 95138 95037 95013 95129 95122 95101 95103 95106 95109 95115 95141 95150 95151 95153 95154 95155 95156 95157 95158 95159 95160 95161 95164 95172 95173 95190 95191 95192 95193 95194 95196
Fresno,5,93730 93650 93702 93703 93701 93706 93704 93705 93728 93720 93721 93722 93726 93727 93711 93710 93707 93708 93709 93714 93715 93716 93717 93718 93724 93729 93737 93740 93744 93745 93750 93755 93760 93761 93764 93765 93771 93772 93774 93775 93776 93777 93778 93779 93790 93791 93792 93793 93794 93844
